0.00767485,0.00729631
0.00733949,0.00833118
0.00921821,0.00833118
0.0105107,0.0066799
0.0105107,0.0072816
0.00708053,0.00773675
0.00767668,0.00773675
0.00767668,0.00654911
0.00680332,0.0067572
0.00718747,0.00690615
0.00746904,0.00690615
0.00746904,0.00660822
0.00680632,0.00658613
0.00676978,0.00669776
0.00695536,0.00676073
0.00706103,0.00676073
0.00706103,0.00655787
0.00677616,0.00659608
0.00677616,0.00659608
0.00680314,0.00654825
0.00678881,0.00654405
0.00686105,0.00660059
0.00690156,0.00659212
0.00690156,0.00663474
0.00677766,0.00665856
0.00680373,0.00665856
0.00680373,0.0065475
0.0067447,0.00654326
0.00674776,0.00656455
0.00675235,0.00657641
0.00677138,0.00657641
0.00677742,0.00654771
0.00676769,0.00655673
0.00677442,0.00655673
0.00681469,0.00654374
0.00680866,0.00654557
0.00683895,0.00655316
0.00685585,0.00655556
0.00685585,0.00655169
0.0067467,0.00655437
0.00675075,0.00657037
0.00676756,0.00656798
0.0067729,0.00657998
0.0067643,0.00658665
0.00677025,0.00658665
0.0068058,0.00654472
0.00680048,0.00654937
0.00682721,0.00657627
0.00684211,0.00658908
0.00684211,0.00659029
0.00674587,0.00659211
0.00674951,0.00659964
0.0067646,0.00660203
0.00676938,0.00659818
0.00676167,0.00660085
0.00676701,0.00661674
0.0067989,0.00661436
0.00679413,0.00662628
0.00681809,0.00663292
0.00683144,0.00663292
0.00683144,0.00659126
0.00674781,0.00659587
0.00675705,0.0066226
0.00681068,0.00664992
0.00683593,0.00665844
0.00683817,0.00667124
0.00684153,0.00672455
0.00685548,0.00674152
0.0068599,0.00671418
0.00685278,0.00673309
0.00685771,0.00684705
0.00688718,0.0068299
0.00688277,0.0069164
0.00690491,0.00696501
0.00691724,0.00696501
0.00691724,0.00666528
0.00683997,0.00669783
0.0068485,0.00688957
0.00689807,0.00714731
0.00696286,0.00724083
0.00698582,0.00738354
0.00702041,0.00801081
0.00716574,0.00822238
0.00721246,0.00788445
0.0071373,0.0081166
0.00718924,0.00968154
0.00750794,0.00942635
0.00745933,0.0107936
0.00770686,0.0116566
0.00784858,0.0116566
0.00784858,0.00731675
0.0070043,0.00768961
0.00709264,0.0103475
0.00762944,0.0120971
0.00813809,0.0123258
0.00828818,0.0126778
0.00851895,0.0142709
0.00955995,0.0148249
0.00992085,0.013944
0.00934675,0.0145469
0.00973979,0.0188681
0.0125425,0.0181335
0.0120674,0.0222018
0.0146937,0.0249337
0.0164525,0.0249337
0.0164525,0.0120305
0.00810478,0.0122235
0.00823706,0.0125194
0.00843987,0.0138404
0.00934557,0.0142932
0.00965623,0.0135716
0.00916125,0.0140664
0.00950058,0.0175097
0.0118675,0.0169359
0.0114723,0.0200623
0.01363,0.0220985
0.0150416,0.0220985
0.0150416,0.0123807
0.0083448,0.0131598
0.00887889,0.0190284
0.0129152,0.022909
0.015605,0.0233291
0.0158973,0.023975
0.0163471,0.0268859
0.0183814,0.0278934
0.019088,0.0262902
0.0179642,0.027388
0.0187334,0.0347528
0.024233,0.0335667
0.0232998,0.039873
0.0284584,0.0437938
0.0318246,0.0437938
0.0318246,0.0223448
0.0152572,0.0224693
0.0153665,0.0226575
0.0155322,0.0234569
0.0162413,0.0237169
0.0164738,0.0232994
0.0161008,0.0235875
0.016358,0.025394
0.0179965,0.0251141
0.0177398,0.0265553
0.0190734,0.0273983
0.0198666,0.0273983
0.0198666,0.0225698
0.0154549,0.0230531
0.0158819,0.0261002
0.0186493,0.0277166
0.0201685,0.0278776
0.0203217,0.0281209
0.020554,0.0291491
0.02155,0.0294748
0.0218772,0.0289511
0.0213525,0.0293129
0.0217141,0.0315426
0.0240268,0.0312015
0.0236635,0.0329424
0.0255538,0.0339432
0.0266818,0.0339432
0.0266818,0.0275336
0.0204455,0.0276016
0.0210449,0.0277039
0.0249517,0.0281322
0.027631,0.0282694
0.0281223,0.0280486
0.0288771,0.0282013
0.0321629,0.0291256
0.0332558,0.0289887
0.031508,0.0296805
0.0327099,0.0300705
0.0406762,0.0300705
0.039393,0.0274733
0.0461987,0.0275108
0.0504093,0.0275673
0.0504093,0.0278025
0.0269846,0.0278774
0.0271377,0.0277567
0.0273691,0.0278402
0.0283524,0.0283437
0.0286723,0.0282679
0.0281586,0.0286579
0.0285131,0.0288678
0.0307071,0.0288678
0.0303752,0.0274388
0.0320686,0.0274591
0.0330415,0.0274896
0.0330415,0.0276161
0.0268437,0.0276563
0.026925,0.0275915
0.0270476,0.0276363
0.0275622,0.027905
0.0277275,0.0278647
0.0274616,0.0280675
0.0276454,0.0281809
0.0287707,0.0281809
0.0285993,0.0274754
0.029471,0.0275528
0.029965,0.0280047
0.029965,0.0282228
0.0267822,0.0282438
0.0268325,0.0282753
0.0269082,0.0284061
0.0272244,0.0284476
0.0273253,0.0283807
0.0271627,0.028427
0.0272752,0.0287109
0.0279564,0.0286703
0.0278535,0.0288747
0.0283743,0.0289888
0.0286686,0.0289888
0.0286686,0.028207
0.026873,0.02822
0.0270657,0.0282396
0.0282123,0.0283208
0.0287779,0.0283466
0.0288327,0.0283051
0.0289152,0.0283338
0.0292596,0.0285057
0.0293696,0.02848
0.0291925,0.0286093
0.029315,0.0286881
0.0300508,0.0286881
0.0299419,0.0281999
0.030491,0.0282094
0.0307994,0.0282237
0.0307994,0.0282828
0.0287357,0.0283015
0.0287693,0.0282713
0.0288198,0.0282922
0.02903,0.0284171
0.0290969,0.0283984
0.0289891,0.0284922
0.0290637,0.0285445
0.0295205,0.0285445
0.029445,0.028217
0.0297866,0.0282532
0.0299723,0.0284632
0.0299723,0.0285637
0.0286991,0.0285734
0.0287144,0.0285879
0.0287374,0.0286553
0.0288325,0.0286739
0.0288627,0.0286439
0.0288141,0.0286647
0.0288477,0.0287884
0.0290494,0.0287699
0.0290192,0.0288627
0.029171,0.0289143
0.0292557,0.0289143
0.0292557,0.0285603
0.0287267,0.0285683
0.0287849,0.0285802
0.029124,0.0286374
0.029287,0.0286527
0.0293026,0.02862
0.0293261,0.0286452
0.0294236,0.028747
0.0294546,0.0287317
0.0294047,0.0288081
0.0294392,0.0288506
0.0296506,0.0288506
0.0296204,0.0285527
0.029772,0.0285568
0.0298564,0.028563
0.0298564,0.0285887
0.0292767,0.0285968
0.0292872,0.0285837
0.0293029,0.0285928
0.0293683,0.0286543
0.029389,0.0286464
0.0293556,0.028686
0.0293787,0.028708
0.0295248,0.028708
0.0294962,0.0285509
0.0296059,0.0285541
0.0296623,0.0285589
0.0296623,0.0285789
0.0292669,0.0285853
0.0292725,0.028575
0.0292809,0.0285821
0.0293158,0.0286242
0.0293268,0.0286179
0.029309,0.0286569
0.0293213,0.028674
0.0293948,0.028674
0.0293838,0.0285494
0.0294389,0.0285518
0.0294696,0.0285555
0.0294696,0.0285707
0.029277,0.0285756
0.0292983,0.0285678
0.0294219,0.0285732
0.0294809,0.0286052
0.0294865,0.0286005
0.029495,0.0286245
0.0295378,0.0286455
0.0295487,0.0286455
0.0295312,0.0285488
0.0295433,0.028551
0.0296156,0.0285542
0.0296048,0.0285677
0.0296591,0.0285719
0.0296892,0.0285651
0.0296892,0.0285698
0.0294911,0.0285981
0.0295206,0.0285939
0.0296423,0.0286151
0.0296992,0.0286349
0.0297042,0.0286349
0.0297117,0.0285483
0.0297428,0.0285503
0.0297527,0.0285532
0.0297368,0.0285652
0.0297478,0.028569
0.0298133,0.0285629
0.0298035,0.0285671
0.0298526,0.0285924
0.0298799,0.0285886
0.0298799,0.0286076
0.0297082,0.0286181
0.0297273,0.0286181
0.0298374,0.0285518
0.029945,0.0285592
0.0299775,0.0286018
0.0300264,0.028622
0.0302296,0.028624
0.0302941,0.0286348
0.0301901,0.0286466
0.0302621,0.0286503
0.0306933,0.0286443
0.0306287,0.0286485
0.0309541,0.0286733
0.031136,0.0286696
0.031136,0.0286881
0.0300037,0.0286985
0.0301279,0.0286985
0.0308533,0.0286335
0.031813,0.0286407
0.0321565,0.0286824
0.0326767,0.0287024
0.0349035,0.0287044
0.0356337,0.0287073
0.0344625,0.0287195
0.0352699,0.0287234
0.0404129,0.0287172
0.0396073,0.0287215
0.0437909,0.0287472
0.0462774,0.0287434
0.0462774,0.0287626
0.0324339,0.0287734
0.0337751,0.0287734
0.0424607,0.0287059
0.0488781,0.0287134
0.0502346,0.0287567
0.0523245,0.0287975
0.0618425,0.0288096
0.0651708,0.0288277
0.0598825,0.0289029
0.0634994,0.0289267
0.0895898,0.0288883
0.0851476,0.0289149
0.109671,0.0290736
0.125943,0.0290499
0.125943,0.029169
0.0481446,0.0292354
0.049107,0.0292354
0.0505789,0.0288193
0.0571047,0.0288653
0.0593244,0.0291322
0.0557832,0.0294806
0.0582135,0.029604
0.0748268,0.0297897
0.0720957,0.0305681
0.0867893,0.0308179
0.096111,0.030416
0.096111,0.0306938
0.0498894,0.0323904
0.0537521,0.0321325
0.0819808,0.0334428
0.0997653,0.0341894
0.101649,0.0341894
0.104526,0.0297032
0.11725,0.0301769
0.121561,0.0330338
0.114679,0.0360818
0.119405,0.037066
0.15134,0.0385787
0.146141,0.0454193
0.174022,0.047795
0.19196,0.0440166
