0.0759047,0.0540016,0.0347206,0.0421499
0.0579025,0.0405497,0.02696,0.0829674
0.21012,0.158839,0.0904973,0.0829909
0.398216,0.313478,0.166293,0.0199636
0.399029,0.31388,0.16656,0.0176086
0.0288398,0.0569803,0.0171537,0.0852885
0.03546,0.0738932,0.0369978,0.0684045
0.0803884,0.0484458,0.046702,0.19432
0.102852,0.0650028,0.0320093,0.332693
0.0689122,0.318904,0.0416364,0.331037
0.0910799,0.255933,0.174451,0.0196665
0.410587,0.72691,0.142931,0.0187052
0.333539,1.20641,0.369306,0.0240001
0.889727,1.21118,0.591778,0.0274971
1.44145,0.0320633,0.591854,0.0275018
1.43978,0.0373161,0.018174,0.017038
0.0270305,0.0373167,0.0172919,0.0179465
0.0263036,0.0358968,0.0221474,0.0193885
0.0377377,0.0400291,0.0253512,0.0265603
0.0357812,0.0335631,0.0253552,0.0292907
0.0465423,0.0379273,0.0165957,0.0250045
0.0538222,0.0765575,0.0179189,0.0279054
0.0537889,0.06913,0.0244933,0.0525077
0.0269423,0.114287,0.0269931,0.0478926
0.0266502,0.149268,0.0230679,0.0753131
0.0281448,0.149407,0.0257249,0.0960315
0.029007,0.0283598,0.0482151,0.0960018
0.0290078,0.030159,0.0440006,0.0171666
0.0263713,0.0301592,0.0690243,0.0175199
0.0275608,0.0286272,0.0879096,0.0169535
0.0279476,0.0297315,0.0878841,0.0173438
0.0273266,0.0291788,0.0162039,0.0198433
0.0277552,0.0374492,0.0183301,0.0194505
0.0304386,0.0360905,0.0179711,0.0214979
0.0300235,0.0433358,0.0198558,0.0227134
0.0321582,0.0479781,0.020977,0.0227164
0.0334046,0.0479551,0.0209702,0.0166218
0.033404,0.0281001,0.0161845,0.0166218
0.0264564,0.0283142,0.0161197,0.0166763
0.0263831,0.0282078,0.0164469,0.0168242
0.0267527,0.0296672,0.0166311,0.0165862
0.0269599,0.0294448,0.0166313,0.0167506
0.0269601,0.0305683,0.0164313,0.0177609
0.0262465,0.0312169,0.0165336,0.0176066
0.0263041,0.0312142,0.0163689,0.0183937
0.0265434,0.0280383,0.0164827,0.0188428
0.0266196,0.0283007,0.0171756,0.0188438
0.0264969,0.0282583,0.0170706,0.0164894
0.0265818,0.0284732,0.0176042,0.0165117
0.0270926,0.028593,0.0179059,0.0166042
0.0270158,0.0285925,0.0179066,0.0166336
0.0274029,0.0280358,0.0161349,0.0165862
0.0276204,0.0280273,0.016215,0.016619
